0010;0111;1101;1000
	true,false,false,561,0,0
	false,true,false,0,565,0
	false,false,false,28,35,0
0011;1001;0001;1011
	true,false,false,561,0,0
	false,true,false,0,576,0
	false,false,false,46,47,0
0000;0010;1101;1111
	true,false,false,597,0,0
	false,true,false,0,579,0
	false,false,false,31,34,0
0010;1101;1100;0011
	true,false,false,597,0,0
	false,true,false,0,584,0
	false,false,false,46,38,0
0000;1100;0100;1000
	true,false,false,592,0,0
	false,true,false,0,530,0
	false,false,false,34,37,0
0110;1101;1001;0010
	true,false,false,591,0,0
	false,true,false,0,541,0
	false,false,false,44,29,0
0100;1100;0111;1111
	true,false,false,551,0,0
	false,true,false,0,560,0
	false,false,false,34,32,0
1010;1011;1101;1100
	true,false,false,597,0,0
	false,true,false,0,595,0
	false,false,false,38,39,0
0010;1010;1100;0100
	true,false,false,588,0,0
	false,true,false,0,575,0
	false,false,false,48,40,0
1110;0010;0101;1001
	true,false,false,615,0,0
	false,true,false,0,566,0
	false,false,false,36,39,0
1101;1011;1001;1111
	true,false,false,588,0,0
	false,true,false,0,556,0
	false,false,false,38,36,0
1100;0011;1110;0001
	true,false,false,540,0,0
	false,true,false,0,581,0
	false,false,false,41,27,0
0110;1001;1010;0101
	true,true,true,6160,6160,6160
	true,true,false,4641,4673,1604
	true,false,true,6303,6303,6303
	true,false,false,578,595,186
	false,true,true,375,375,375
	false,true,false,571,592,192
	false,false,true,347,347,347
	false,false,false,35,25,7
0000;0011;0101;0110
	true,true,true,6420,6420,6420
	true,true,false,4825,4828,1259
	true,false,true,6308,6308,6308
	true,false,false,582,564,161
	false,true,true,404,404,404
	false,true,false,584,630,164
	false,false,true,412,412,412
	false,false,false,31,39,8
1100;0110;0010;1000
	true,false,false,606,0,0
	false,true,false,0,537,0
	false,false,false,34,45,0
1111;1011;0010;0110
	true,false,false,587,0,0
	false,true,false,0,583,0
	false,false,false,30,42,0
1001;1110;1000;1111
	true,false,false,578,0,0
	false,true,false,0,599,0
	false,false,false,37,37,0
0000;1001;0110;1111
	true,true,false,4631,4691,0
	true,false,false,583,584,0
	false,true,false,590,606,0
	false,false,false,36,32,0
1011;1101;1110;1000
	true,false,false,548,0,0
	false,true,false,0,577,0
	false,false,false,43,37,0
0111;0010;0011;0110
	true,false,false,585,0,0
	false,true,false,0,614,0
	false,false,false,41,38,0
0011;0000;1001;1010
	true,true,true,6195,6195,6195
	true,true,false,4649,4712,1167
	true,false,true,6198,6198,6198
	true,false,false,564,571,154
	false,true,true,397,397,397
	false,true,false,618,593,157
	false,false,true,389,389,389
	false,false,false,31,40,7
0100;0000;1101;1001
	true,false,false,585,0,0
	false,true,false,0,569,0
	false,false,false,53,45,0
0001;0100;1110;1011
	true,false,false,564,0,0
	false,true,false,0,589,0
	false,false,false,46,39,0
0101;1011;0010;1100
	true,false,false,604,0,0
	false,true,false,0,613,0
	false,false,false,29,30,0
1011;0000;0111;1100
	true,false,false,567,0,0
	false,true,false,0,624,0
	false,false,false,35,38,0
0010;1000;0011;1001
	true,false,false,553,0,0
	false,true,false,0,616,0
	false,false,false,32,51,0
1010;0110;0111;1011
	true,false,false,580,0,0
	false,true,false,0,616,0
	false,false,false,40,36,0
1110;1001;1101;1010
	true,false,false,606,0,0
	false,true,false,0,566,0
	false,false,false,32,37,0
0010;0100;1111;1001
	true,false,false,584,0,0
	false,true,false,0,546,0
	false,false,false,35,31,0
1110;0000;0100;1010
	true,false,false,598,0,0
	false,true,false,0,592,0
	false,false,false,27,33,0
0001;1011;1100;0110
	true,false,false,579,0,0
	false,true,false,0,557,0
	false,false,false,23,42,0
0111;1001;0001;1111
	true,false,false,596,0,0
	false,true,false,0,554,0
	false,false,false,34,26,0
0111;1100;0010;1001
	true,false,false,558,0,0
	false,true,false,0,584,0
	false,false,false,23,33,0
1011;0111;1101;0001
	true,false,false,579,0,0
	false,true,false,0,616,0
	false,false,false,46,31,0
1110;1000;0010;0100
	true,false,false,577,0,0
	false,true,false,0,618,0
	false,false,false,39,37,0
0100;0001;0111;0010
	true,false,false,572,0,0
	false,true,false,0,563,0
	false,false,false,40,28,0
1000;1110;0101;0011
	true,false,false,626,0,0
	false,true,false,0,571,0
	false,false,false,37,45,0
0101;0011;0111;0001
	true,false,false,602,0,0
	false,true,false,0,594,0
	false,false,false,39,34,0
0101;1001;0111;1011
	true,false,false,560,0,0
	false,true,false,0,605,0
	false,false,false,29,39,0
0001;0100;1001;1100
	true,false,false,594,0,0
	false,true,false,0,555,0
	false,false,false,36,39,0
0111;0101;1110;1100
	true,false,false,552,0,0
	false,true,false,0,590,0
	false,false,false,38,24,0
1110;0010;1100;0000
	true,false,false,601,0,0
	false,true,false,0,593,0
	false,false,false,36,26,0
1010;1111;1000;1101
	true,false,false,591,0,0
	false,true,false,0,603,0
	false,false,false,42,42,0
1011;0011;1100;0100
	true,false,false,568,0,0
	false,true,false,0,624,0
	false,false,false,30,46,0
0110;0000;1011;1101
	true,false,false,551,0,0
	false,true,false,0,560,0
	false,false,false,43,40,0
0010;0100;0110;0000
	true,false,false,591,0,0
	false,true,false,0,622,0
	false,false,false,43,32,0
0111;1001;1110;0000
	true,false,false,653,0,0
	false,true,false,0,591,0
	false,false,false,31,33,0
1100;0001;1101;0000
	true,false,false,590,0,0
	false,true,false,0,599,0
	false,false,false,47,26,0
0001;1100;0010;1111
	true,false,false,631,0,0
	false,true,false,0,574,0
	false,false,false,39,39,0
0010;1011;0111;1110
	true,false,false,564,0,0
	false,true,false,0,638,0
	false,false,false,37,44,0
0001;0110;0100;0011
	true,false,false,579,0,0
	false,true,false,0,599,0
	false,false,false,28,31,0
0011;0101;1001;1111
	true,true,true,6269,6269,6269
	true,true,false,4747,4781,1198
	true,false,true,6336,6336,6336
	true,false,false,589,584,156
	false,true,true,376,376,376
	false,true,false,571,590,134
	false,false,true,400,400,400
	false,false,false,42,31,9
0101;0100;0000;0001
	true,false,false,604,0,0
	false,true,false,0,611,0
	false,false,false,43,39,0
1011;0110;0011;1110
	true,false,false,540,0,0
	false,true,false,0,555,0
	false,false,false,50,30,0
1101;1100;1001;1000
	true,false,false,623,0,0
	false,true,false,0,584,0
	false,false,false,40,33,0
0111;1100;0110;1101
	true,false,false,547,0,0
	false,true,false,0,618,0
	false,false,false,33,20,0
0000;1110;0001;1111
	true,false,false,604,0,0
	false,true,false,0,591,0
	false,false,false,30,33,0
1110;0010;0001;1101
	true,false,false,547,0,0
	false,true,false,0,618,0
	false,false,false,28,31,0
0111;0100;0110;0101
	true,false,false,563,0,0
	false,true,false,0,579,0
	false,false,false,35,46,0
0000;0111;0100;0011
	true,false,false,615,0,0
	false,true,false,0,635,0
	false,false,false,37,32,0
1111;1110;0100;0101
	true,false,false,615,0,0
	false,true,false,0,568,0
	false,false,false,32,38,0
0000;1101;0101;1000
	true,false,false,558,0,0
	false,true,false,0,589,0
	false,false,false,42,51,0
1010;1001;1011;1000
	true,false,false,622,0,0
	false,true,false,0,544,0
	false,false,false,29,43,0
0010;1101;1010;0101
	true,false,false,562,0,0
	false,true,false,0,544,0
	false,false,false,35,32,0
1000;1101;0001;0100
	true,false,false,554,0,0
	false,true,false,0,576,0
	false,false,false,33,38,0
1010;0001;0011;1000
	true,false,false,543,0,0
	false,true,false,0,591,0
	false,false,false,36,48,0
0010;0101;1000;1111
	true,false,false,585,0,0
	false,true,false,0,599,0
	false,false,false,37,38,0
1110;1101;0011;0000
	true,false,false,607,0,0
	false,true,false,0,627,0
	false,false,false,32,37,0
1011;0100;1111;0000
	true,false,false,562,0,0
	false,true,false,0,637,0
	false,false,false,35,30,0
0110;0001;1110;1001
	true,false,false,583,0,0
	false,true,false,0,582,0
	false,false,false,36,45,0
0000;1011;1000;0011
	true,false,false,596,0,0
	false,true,false,0,601,0
	false,false,false,40,35,0
0010;0100;0011;0101
	true,false,false,588,0,0
	false,true,false,0,598,0
	false,false,false,34,40,0
1010;0001;0110;1101
	true,false,false,590,0,0
	false,true,false,0,588,0
	false,false,false,39,35,0
0101;1101;1011;0011
	true,false,false,594,0,0
	false,true,false,0,568,0
	false,false,false,36,31,0
1111;0010;0011;1110
	true,false,false,601,0,0
	false,true,false,0,573,0
	false,false,false,25,36,0
0000;0110;1000;1110
	true,false,false,592,0,0
	false,true,false,0,586,0
	false,false,false,34,37,0
1001;0111;0110;1000
	true,false,false,570,0,0
	false,true,false,0,578,0
	false,false,false,27,30,0
1100;1111;1110;1101
	true,false,false,594,0,0
	false,true,false,0,593,0
	false,false,false,29,32,0
0111;0001;0000;0110
	true,false,false,607,0,0
	false,true,false,0,581,0
	false,false,false,31,22,0
0101;0100;1000;1001
	true,false,false,623,0,0
	false,true,false,0,589,0
	false,false,false,36,42,0
0110;1100;0100;1110
	true,false,false,626,0,0
	false,true,false,0,562,0
	false,false,false,38,30,0
1000;1111;1100;1011
	true,false,false,588,0,0
	false,true,false,0,566,0
	false,false,false,51,24,0
1110;1011;0101;0000
	true,false,false,593,0,0
	false,true,false,0,540,0
	false,false,false,32,46,0
0001;0000;1001;1000
	true,false,false,606,0,0
	false,true,false,0,601,0
	false,false,false,26,25,0
1011;0101;1000;0110
	true,false,false,628,0,0
	false,true,false,0,583,0
	false,false,false,41,31,0
0111;0010;0101;0000
	true,false,false,623,0,0
	false,true,false,0,570,0
	false,false,false,31,34,0
1111;0011;0100;1000
	true,false,false,570,0,0
	false,true,false,0,609,0
	false,false,false,38,42,0
0101;1000;1100;0001
	true,false,false,587,0,0
	false,true,false,0,560,0
	false,false,false,38,30,0
1010;0001;0010;1001
	true,false,false,614,0,0
	false,true,false,0,585,0
	false,false,false,40,36,0
0011;0110;1100;1001
	true,true,true,6318,6318,6318
	true,true,false,4689,4653,1555
	true,false,true,6226,6226,6226
	true,false,false,594,593,197
	false,true,true,390,390,390
	false,true,false,599,571,220
	false,false,true,396,396,396
	false,false,false,42,52,17
0001;1110;1000;0111
	true,false,false,536,0,0
	false,true,false,0,556,0
	false,false,false,26,30,0
1101;0101;1110;0110
	true,false,false,570,0,0
	false,true,false,0,607,0
	false,false,false,55,39,0
1011;0101;0100;1010
	true,false,false,583,0,0
	false,true,false,0,532,0
	false,false,false,30,37,0
0010;1111;1010;0111
	true,false,false,615,0,0
	false,true,false,0,568,0
	false,false,false,29,42,0
1101;0011;0110;1000
	true,false,false,604,0,0
	false,true,false,0,597,0
