1101;1000;0111;0010
	true,false,false,375,0,0
	false,true,false,0,332,0
0011;1001;1011;0001
	true,false,false,713,0,0
	false,true,false,0,703,0
	false,false,false,32,25,0
1111;0010;0000;1101
	true,false,false,380,0,0
	false,true,false,0,349,0
0011;0010;1101;1100
	true,false,false,358,0,0
	false,true,false,0,357,0
0000;1100;0100;1000
	true,false,false,1092,0,0
	false,true,false,0,1151,0
	false,false,false,48,65,0
0010;1001;0110;1101
	true,false,false,356,0,0
	false,true,false,0,350,0
1100;0111;0100;1111
	true,false,false,353,0,0
	false,true,false,0,380,0
1010;1011;1100;1101
	true,false,false,669,0,0
	false,true,false,0,752,0
	false,false,false,28,26,0
1100;0010;0100;1010
	true,false,false,753,0,0
	false,true,false,0,700,0
	false,false,false,22,34,0
1011;1001;1111;1101
	true,false,false,353,0,0
	false,true,false,0,355,0
1001;1110;0101;0010
	true,false,false,728,0,0
	false,true,false,0,727,0
	false,false,false,31,37,0
1100;0011;1110;0001
	true,false,false,353,0,0
	false,true,false,0,365,0
1010;0101;1001;0110
	true,true,true,5705,5705,5705
	true,true,false,4336,4248,1450
	true,false,true,5790,5790,5790
	true,false,false,367,361,125
	false,true,false,353,388,131
0000;0110;0101;0011
	true,true,true,8499,8499,8499
	true,true,false,7181,7278,1820
	true,false,true,8619,8619,8619
	true,false,false,1059,1075,274
	false,true,true,859,859,859
	false,true,false,1063,1095,265
	false,false,true,869,869,869
	false,false,false,55,70,11
0010;0110;1000;1100
	true,false,false,752,0,0
	false,true,false,0,684,0
	false,false,false,32,30,0
1011;0010;1111;0110
	true,false,false,325,0,0
	false,true,false,0,364,0
1110;1111;1001;1000
	true,false,false,376,0,0
	false,true,false,0,344,0
0110;1111;1001;0000
	true,true,false,4293,4289,0
	true,false,false,360,340,0
	false,true,false,343,355,0
1101;1011;1000;1110
	true,false,false,696,0,0
	false,true,false,0,730,0
	false,false,false,30,35,0
0111;0110;0010;0011
	true,false,false,688,0,0
	false,true,false,0,750,0
	false,false,false,29,24,0
1010;0000;1001;0011
	true,true,true,8601,8601,8601
	true,true,false,7206,7091,1756
	true,false,true,8678,8678,8678
